pc_time_s,time_us,sensor,sweep,basestation,polynomial,lfsr_location
1778149604.1440258,273042121,1,0,2,4,100462
1778149604.144802,273042121,1,0,4,8,45146
1778149604.1455595,273042121,1,1,4,8,79170
1778149604.1463082,273042121,1,0,5,11,31624
1778149604.147077,273042121,1,0,9,19,36713
1778149604.1480813,273042121,1,0,10,20,44134
1778149604.148952,273042121,1,1,10,21,80597
1778149604.1497636,273042121,1,0,11,23,3009
1778149604.1512978,273042121,1,0,13,27,114798
1778149604.1522472,273042121,2,0,0,1,37931
1778149604.1530573,273042121,2,1,0,1,65326
1778149604.1538706,273042121,2,0,4,8,77813
1778149604.1546686,273042121,2,1,4,8,43737
1778149604.1554317,273042121,2,0,10,20,43157
1778149604.1562634,273042121,2,1,10,20,77909
1778149604.157101,273042121,2,0,15,30,52979
1778149604.158043,273042121,3,0,1,3,23715
1778149604.158853,273042121,3,0,4,8,78272
1778149604.159656,273042121,3,1,4,8,43687
1778149604.1604047,273042121,3,0,8,16,64933
1778149604.161226,273042121,3,0,10,20,43845
1778149604.1620674,273042121,3,1,10,21,79110
1778149604.1629093,273042121,3,0,12,24,44377
1778149604.164227,273145364,0,0,1,3,32752
1778149604.2383938,273145364,0,0,4,9,44684
1778149604.239179,273145364,0,1,4,9,79236
1778149604.23991,273145364,0,0,5,11,61492
1778149604.2406766,273145364,0,0,9,18,15049
1778149604.2414558,273145364,0,0,10,20,43309
1778149604.2422493,273145364,0,1,10,20,78567
1778149604.243007,273145364,0,0,14,29,61097
1778149604.2437232,273145364,1,0,0,0,85459
1778149604.2443724,273145364,1,0,1,3,23587
1778149604.2451458,273145364,1,0,2,4,100462
1778149604.2459736,273145364,1,0,4,8,44537
1778149604.2467468,273145364,1,1,4,9,78685
1778149604.2474544,273145364,1,0,5,11,31624
1778149604.248065,273145364,1,0,9,19,36713
1778149604.248628,273145364,1,0,10,20,43791
1778149604.2493956,273145364,1,1,10,20,78714
1778149604.2501876,273145364,1,0,11,23,3009
1778149604.2509525,273145364,1,0,13,27,114798
1778149604.2517495,273145364,2,0,0,1,37931
1778149604.2524555,273145364,2,1,0,1,65326
1778149604.2532392,273145364,2,0,4,8,77426
1778149604.253967,273145364,2,1,4,9,43137
1778149604.25466,273145364,2,0,10,21,42664
1778149604.2554305,273145364,2,1,10,21,77481
1778149604.2562006,273145364,2,0,15,30,52979
1778149604.256999,273145364,3,0,1,3,23715
1778149604.2577286,273145364,3,0,4,8,78017
1778149604.2584467,273145364,3,1,4,8,43361
1778149604.2592213,273145364,3,0,8,16,64933
1778149604.2599869,273145364,3,0,10,21,42341
1778149604.2607684,273145364,3,1,10,21,77428
1778149604.2615209,273145364,3,0,12,24,44377
1778149604.2623026,273247960,0,0,1,3,32752
1778149604.340537,273247960,0,0,4,9,44252
1778149604.3410714,273247960,0,1,4,9,78881
1778149604.3416274,273247960,0,0,5,11,61492
1778149604.3422024,273247960,0,0,9,18,15049
1778149604.3427773,273247960,0,0,10,21,43008
1778149604.3433266,273247960,0,1,10,21,78252
1778149604.3438833,273247960,0,0,14,29,61097
1778149604.3444312,273247960,1,0,0,0,85459
1778149604.344955,273247960,1,0,1,3,23587
1778149604.34546,273247960,1,0,2,4,100462
1778149604.3460164,273247960,1,0,4,9,44004
1778149604.3465466,273247960,1,1,4,9,78092
1778149604.3470545,273247960,1,0,5,11,31624
1778149604.347602,273247960,1,0,9,19,36713
1778149604.3483272,273247960,1,0,10,21,43344
1778149604.3488715,273247960,1,1,10,21,78264
1778149604.349385,273247960,1,0,11,23,3009
1778149604.349798,273247960,1,0,13,27,114798
1778149604.3502564,273247960,2,0,0,1,37931
1778149604.350647,273247960,2,1,0,1,65326
1778149604.3510392,273247960,2,0,4,8,76956
1778149604.3514466,273247960,2,1,4,8,42641
1778149604.3518343,273247960,2,0,10,20,42228
1778149604.3522694,273247960,2,1,10,21,77021
1778149604.3526862,273247960,2,0,15,30,52979
1778149604.3531272,273247960,3,0,1,3,23715
1778149604.3535202,273247960,3,0,4,9,77743
1778149604.353919,273247960,3,1,4,8,42944
1778149604.3543272,273247960,3,0,8,16,64933
1778149604.3547294,273247960,3,0,10,21,42026
1778149604.3551815,273247960,3,1,10,21,77093
1778149604.355666,273247960,3,0,12,24,44377
1778149604.3561065,273350420,0,0,1,3,32752
1778149604.4430168,273350420,0,0,4,9,43817
1778149604.4435294,273350420,0,1,4,8,78475
1778149604.444082,273350420,0,0,5,11,61492
1778149604.4445355,273350420,0,0,9,18,15049
1778149604.4449894,273350420,0,0,10,21,42683
1778149604.44541,273350420,0,1,10,20,77868
1778149604.4458537,273350420,0,0,14,29,61097
1778149604.4462783,273350420,1,0,0,0,85459
1778149604.4466696,273350420,1,0,1,3,23587
1778149604.447337,273350420,1,0,2,4,100462
1778149604.4478989,273350420,1,0,4,9,43406
1778149604.4485085,273350420,1,1,4,8,77663
1778149604.4489572,273350420,1,0,5,11,31624
1778149604.4493904,273350420,1,0,9,19,36713
1778149604.4498646,273350420,1,0,10,21,42889
1778149604.4503033,273350420,1,1,10,21,77623
1778149604.4507246,273350420,1,0,11,23,3009
1778149604.4511564,273350420,1,0,13,27,114798
1778149604.4518504,273350420,2,0,0,1,37931
1778149604.4523542,273350420,2,1,0,1,65326
1778149604.453043,273350420,2,0,4,8,76707
1778149604.45381,273350420,2,1,4,8,42090
1778149604.454527,273350420,2,0,10,21,41723
1778149604.455377,273350420,2,1,10,21,76400
1778149604.4561737,273350420,2,0,15,30,52979
1778149604.4567087,273350420,3,0,1,3,23715
1778149604.457201,273350420,3,0,4,9,77430
1778149604.4575982,273350420,3,1,4,9,42629
1778149604.4580197,273350420,3,0,8,16,64933
1778149604.4584265,273350420,3,0,10,21,41580
1778149604.458872,273350420,3,1,10,21,76706
1778149604.4593008,273350420,3,0,12,24,44377
1778149604.4597533,273452800,0,0,1,3,32752
1778149604.5458934,273452800,0,0,4,8,43319
1778149604.5469928,273452800,0,1,4,8,78047
1778149604.547932,273452800,0,0,5,11,61492
1778149604.5492046,273452800,0,0,9,18,15049
1778149604.550219,273452800,0,0,10,21,42296
1778149604.551143,273452800,0,1,10,21,77359
1778149604.5519948,273452800,0,0,14,29,61097
1778149604.552807,273452800,1,0,0,0,85459
1778149604.553586,273452800,1,0,1,3,23587
1778149604.554375,273452800,1,0,2,4,100462
1778149604.555209,273452800,1,0,4,8,42735
1778149604.555988,273452800,1,1,4,8,77016
1778149604.5567458,273452800,1,0,5,11,31624
1778149604.5575461,273452800,1,0,9,19,36713
1778149604.5583599,273452800,1,0,10,21,42350
1778149604.5592084,273452800,1,1,10,21,77051
1778149604.5600905,273452800,1,0,11,23,3009
1778149604.5609026,273452800,1,0,13,27,114798
1778149604.5617309,273452800,2,0,0,1,37931
1778149604.5625157,273452800,2,1,0,1,65326
1778149604.5633206,273452800,2,0,4,8,76459
1778149604.564529,273452800,2,1,4,8,41970
1778149604.5653815,273452800,2,0,10,20,41173
1778149604.566201,273452800,2,1,10,20,75884
1778149604.5670364,273452800,2,0,15,30,52979
1778149604.5679052,273452800,3,0,1,3,23715
1778149604.5686617,273452800,3,0,4,8,77128
1778149604.5694427,273452800,3,1,4,8,42125
1778149604.570244,273452800,3,0,8,16,64933
1778149604.5711274,273452800,3,0,10,20,41177
1778149604.5719414,273452800,3,1,10,21,76312
1778149604.572716,273452800,3,0,12,24,44377
1778149604.5734882,273555441,0,0,1,3,32752
1778149604.6483464,273555441,0,0,4,9,42861
1778149604.649138,273555441,0,1,4,9,77667
1778149604.649909,273555441,0,0,5,11,61492
1778149604.650696,273555441,0,0,9,18,15049
1778149604.6514819,273555441,0,0,10,21,41839
1778149604.6522508,273555441,0,1,10,20,76948
1778149604.6530576,273555441,0,0,14,29,61097
1778149604.6538744,273555441,1,0,0,0,85459
1778149604.654664,273555441,1,0,1,3,23587
1778149604.655446,273555441,1,0,2,4,100462
1778149604.6561208,273555441,1,0,4,9,42160
1778149604.6569102,273555441,1,1,4,9,76559
1778149604.65774,273555441,1,0,5,11,31624
1778149604.6585329,273555441,1,0,9,19,36713
1778149604.6592999,273555441,1,0,10,21,41756
1778149604.660082,273555441,1,1,10,21,76422
1778149604.66053,273555441,1,0,11,23,3009
1778149604.6609378,273555441,1,0,13,27,114798
1778149604.6614242,273555441,2,0,0,1,37931
1778149604.6618176,273555441,2,1,0,1,65326
1778149604.6622036,273555441,2,0,4,8,76459
1778149604.6626265,273555441,2,1,4,8,41970
1778149604.6630154,273555441,2,0,10,21,40696
1778149604.663458,273555441,2,1,10,21,75410
1778149604.66387,273555441,2,0,15,30,52979
1778149604.6642814,273555441,3,0,1,3,23715
1778149604.6648,273555441,3,0,4,9,76805
1778149604.6652753,273555441,3,1,4,9,41760
1778149604.6657023,273555441,3,0,8,16,64933
1778149604.666104,273555441,3,0,10,21,40804
1778149604.6665375,273555441,3,1,10,21,75866
1778149604.6669493,273555441,3,0,12,24,44377
1778149604.6673691,273657759,0,0,1,3,32752
1778149604.7512243,273657759,0,0,4,8,42458
1778149604.7523026,273657759,0,1,4,8,77321
1778149604.7531989,273657759,0,0,5,11,61492
1778149604.7540984,273657759,0,0,9,18,15049
1778149604.7552874,273657759,0,0,10,20,41496
1778149604.7562046,273657759,0,1,10,21,76571
1778149604.7571192,273657759,0,0,14,29,61097
1778149604.7581873,273657759,1,0,0,0,85459
1778149604.7590413,273657759,1,0,1,3,23587
1778149604.7600112,273657759,1,0,2,4,100462
1778149604.7612128,273657759,1,0,4,8,41667
1778149604.7621093,273657759,1,1,4,8,76166
1778149604.7625294,273657759,1,0,5,11,31624
1778149604.7630098,273657759,1,0,9,19,36713
1778149604.763644,273657759,1,0,10,20,41319
1778149604.764077,273657759,1,1,10,20,75956
1778149604.7645047,273657759,1,0,11,23,3009
1778149604.7649412,273657759,1,0,13,27,114798
1778149604.765374,273657759,2,0,0,1,37931
1778149604.7657862,273657759,2,1,0,1,65326
1778149604.7661803,273657759,2,0,4,8,76459
1778149604.7665813,273657759,2,1,4,8,41970
1778149604.766968,273657759,2,0,10,21,40196
1778149604.7673838,273657759,2,1,10,20,75000
1778149604.767815,273657759,2,0,15,30,52979
1778149604.7682388,273657759,3,0,1,3,23715
1778149604.768657,273657759,3,0,4,9,76562
1778149604.7690418,273657759,3,1,4,9,41429
1778149604.7694318,273657759,3,0,8,16,64933
1778149604.7698581,273657759,3,0,10,21,40407
1778149604.77028,273657759,3,1,10,20,75542
1778149604.7709353,273657759,3,0,12,24,44377
1778149604.771363,273760281,0,0,1,3,32752
1778149604.8544226,273760281,0,0,4,8,41959
1778149604.8558176,273760281,0,1,4,8,77056
1778149604.8571541,273760281,0,0,5,11,61492
1778149604.8578672,273760281,0,0,9,18,15049
1778149604.8585272,273760281,0,0,10,21,41139
1778149604.8597429,273760281,0,1,10,21,76122
1778149604.8612576,273760281,0,0,14,29,61097
1778149604.8628387,273760281,1,0,0,0,85459
1778149604.8640318,273760281,1,0,1,3,23587
1778149604.8646994,273760281,1,0,2,4,100462
1778149604.8654084,273760281,1,0,4,8,41087
1778149604.8664143,273760281,1,1,4,9,75786
1778149604.8675866,273760281,1,0,5,11,31624
1778149604.8691204,273760281,1,0,9,19,36713
1778149604.8705828,273760281,1,0,10,21,40781
1778149604.8722706,273760281,1,1,10,21,75488
1778149604.873967,273760281,1,0,11,23,3009
1778149604.8749406,273760281,1,0,13,27,114798
1778149604.8759398,273760281,2,0,0,1,37931
1778149604.877139,273760281,2,1,0,1,65326
1778149604.8783026,273760281,2,0,4,8,76459
1778149604.8794808,273760281,2,1,4,8,41970
1778149604.8805864,273760281,2,0,10,20,39949
1778149604.881518,273760281,2,1,10,21,74921
1778149604.882575,273760281,2,0,15,30,52979
1778149604.8833418,273760281,3,0,1,3,23715
1778149604.8841956,273760281,3,0,4,8,76316
1778149604.885038,273760281,3,1,4,8,41025
1778149604.8856053,273760281,3,0,8,16,64933
1778149604.8861985,273760281,3,0,10,21,40068
1778149604.887055,273760281,3,1,10,21,75144
1778149604.8879142,273760281,3,0,12,24,44377
1778149604.888615,273862819,0,0,1,3,32752
1778149604.9562657,273862819,0,0,4,9,41542
1778149604.957342,273862819,0,1,4,8,76785
1778149604.9583447,273862819,0,0,5,11,61492
1778149604.959295,273862819,0,0,9,18,15049
1778149604.9601815,273862819,0,0,10,20,40697
1778149604.9611607,273862819,0,1,10,20,75729
1778149604.962258,273862819,0,0,14,29,61097
1778149604.963173,273862819,1,0,0,0,85459
1778149604.9640317,273862819,1,0,1,3,23587
1778149604.9648852,273862819,1,0,2,4,100462
1778149604.9656894,273862819,1,0,4,9,40629
1778149604.9664705,273862819,1,1,4,9,75354
1778149604.9672527,273862819,1,0,5,11,31624
1778149604.9680808,273862819,1,0,9,19,36713
1778149604.9688892,273862819,1,0,10,20,40344
1778149604.9697115,273862819,1,1,10,20,75018
1778149604.9705083,273862819,1,0,11,23,3009
1778149604.971331,273862819,1,0,13,27,114798
1778149604.9722333,273862819,2,0,0,1,37931
1778149604.9730272,273862819,2,1,0,1,65326
1778149604.9738405,273862819,2,0,4,9,74971
1778149604.974642,273862819,2,1,4,9,39826
1778149604.9754343,273862819,2,0,10,20,39949
1778149604.9762762,273862819,2,1,10,21,74921
1778149604.9772933,273862819,2,0,15,30,52979
1778149604.978142,273862819,3,0,1,3,23715
1778149604.9789286,273862819,3,0,4,9,76069
1778149604.9796717,273862819,3,1,4,9,40670
1778149604.9804783,273862819,3,0,8,16,64933
1778149604.9812977,273862819,3,0,10,20,39712
1778149604.982126,273862819,3,1,10,20,74805
1778149604.9829562,273862819,3,0,12,24,44377
1778149604.9837873,273965509,0,0,1,3,32752
1778149605.0588007,273965509,0,0,4,9,41116
1778149605.0597022,273965509,0,1,4,8,76252
1778149605.060565,273965509,0,0,5,11,61492
1778149605.0616279,273965509,0,0,9,18,15049
1778149605.0630064,273965509,0,0,10,20,40322
1778149605.0639994,273965509,0,1,10,20,75352
1778149605.0655572,273965509,0,0,14,29,61097
1778149605.0668073,273965509,1,0,0,0,85459
1778149605.06769,273965509,1,0,1,3,23587
1778149605.0685368,273965509,1,0,2,4,100462
1778149605.0694041,273965509,1,0,4,9,40168
1778149605.070584,273965509,1,1,4,9,75142
1778149605.0720997,273965509,1,0,5,11,31624
1778149605.073196,273965509,1,0,9,19,36713
1778149605.0740376,273965509,1,0,10,20,39907
1778149605.0749376,273965509,1,1,10,20,74510
1778149605.0757933,273965509,1,0,11,23,3009
1778149605.0766232,273965509,1,0,13,27,114798
1778149605.0779395,273965509,2,0,0,1,37931
1778149605.0792768,273965509,2,1,0,1,65326
1778149605.0803275,273965509,2,0,4,9,74759
1778149605.081647,273965509,2,1,4,9,39429
1778149605.0829718,273965509,2,0,10,20,39949
1778149605.0845327,273965509,2,1,10,21,74921
1778149605.085834,273965509,2,0,15,30,52979
1778149605.0871809,273965509,3,0,1,3,23715
1778149605.0886269,273965509,3,0,4,9,75803
1778149605.0898454,273965509,3,1,4,9,40305
1778149605.091219,273965509,3,0,8,16,64933
1778149605.0924249,273965509,3,0,10,20,39293
1778149605.0939503,273965509,3,1,10,20,74468
1778149605.0951755,273965509,3,0,12,24,44377
1778149605.0961082,274068922,0,0,1,3,32752
1778149605.1624963,274068922,0,0,4,8,40697
1778149605.1635914,274068922,0,1,4,8,75863
1778149605.1644616,274068922,0,0,5,11,61492
1778149605.16535,274068922,0,0,9,18,15049
1778149605.1662247,274068922,0,0,10,20,40108
1778149605.1671433,274068922,0,1,10,20,75001
1778149605.1680899,274068922,0,0,14,29,61097
1778149605.16913,274068922,1,0,0,0,85459
1778149605.1701417,274068922,1,0,1,3,23587
1778149605.1710193,274068922,1,0,2,4,100462
1778149605.1718936,274068922,1,0,4,8,39635
1778149605.1727288,274068922,1,1,4,8,74697
1778149605.1735168,274068922,1,0,5,11,31624
1778149605.174327,274068922,1,0,9,19,36713
1778149605.17514,274068922,1,0,10,20,39429
1778149605.175966,274068922,1,1,10,20,74128
1778149605.1768003,274068922,1,0,11,23,3009
1778149605.1776097,274068922,1,0,13,27,114798
1778149605.1784713,274068922,2,0,0,1,37931
1778149605.1792781,274068922,2,1,0,1,65326
1778149605.1800401,274068922,2,0,4,8,74483
1778149605.1808333,274068922,2,1,4,8,39199
1778149605.181626,274068922,2,0,10,20,39949
1778149605.1824613,274068922,2,1,10,21,74921
1778149605.1833143,274068922,2,0,15,30,52979
1778149605.1841629,274068922,3,0,1,3,23715
1778149605.1849544,274068922,3,0,4,8,75453
1778149605.1859324,274068922,3,1,4,8,39927
1778149605.186812,274068922,3,0,8,16,64933
1778149605.1876216,274068922,3,0,10,20,38953
1778149605.1884544,274068922,3,1,10,20,74065
1778149605.1892946,274068922,3,0,12,24,44377
1778149605.1902416,274171471,0,0,1,3,32752
1778149605.2650225,274171471,0,0,4,9,40276
1778149605.2662103,274171471,0,1,4,9,75527
1778149605.2671301,274171471,0,0,5,11,61492
1778149605.2681444,274171471,0,0,9,18,15049
1778149605.2690885,274171471,0,0,10,20,39824
1778149605.2700849,274171471,0,1,10,20,75001
1778149605.27161,274171471,0,0,14,29,61097
1778149605.2726443,274171471,1,0,0,0,85459
1778149605.2736385,274171471,1,0,1,3,23587
1778149605.274626,274171471,1,0,2,4,100462
1778149605.2756448,274171471,1,0,4,9,39177
1778149605.2767885,274171471,1,1,4,9,74433
1778149605.2783864,274171471,1,0,5,11,31624
1778149605.2793925,274171471,1,0,9,19,36713
1778149605.2808304,274171471,1,0,10,20,39009
1778149605.2813418,274171471,1,1,10,20,73655
1778149605.2817965,274171471,1,0,11,23,3009
1778149605.2822757,274171471,1,0,13,27,114798
1778149605.282852,274171471,2,0,0,1,37931
1778149605.2835417,274171471,2,1,0,1,65326
1778149605.2841923,274171471,2,0,4,8,74483
1778149605.2846172,274171471,2,1,4,8,39199
1778149605.2850642,274171471,2,0,10,20,39949
1778149605.2855139,274171471,2,1,10,21,74921
1778149605.2860043,274171471,2,0,15,30,52979
1778149605.286454,274171471,3,0,1,3,23715
1778149605.286872,274171471,3,0,4,9,75164
1778149605.2873092,274171471,3,1,4,9,39550
1778149605.287721,274171471,3,0,8,16,64933
1778149605.2881467,274171471,3,0,10,21,38546
1778149605.288576,274171471,3,1,10,20,73734
1778149605.2890084,274171471,3,0,12,24,44377
1778149605.2894309,274274753,0,0,1,3,32752
1778149605.3684468,274274753,0,0,4,8,39769
1778149605.3695712,274274753,0,1,4,9,75201
1778149605.37062,274274753,0,0,5,11,61492
1778149605.3716037,274274753,0,0,9,18,15049
1778149605.3724957,274274753,0,0,10,20,39824
1778149605.3734174,274274753,0,1,10,20,75001
1778149605.3743296,274274753,0,0,14,29,61097
1778149605.3752394,274274753,1,0,0,0,85459
1778149605.3763642,274274753,1,0,1,3,23587
1778149605.3771958,274274753,1,0,2,4,100462
1778149605.3781006,274274753,1,0,4,8,38728
1778149605.3790414,274274753,1,1,4,9,74045
1778149605.38024,274274753,1,0,5,11,31624
1778149605.3818228,274274753,1,0,9,19,36713
1778149605.3828573,274274753,1,0,10,21,38587
1778149605.3837655,274274753,1,1,10,21,73256
1778149605.384687,274274753,1,0,11,23,3009
1778149605.3855274,274274753,1,0,13,27,114798
1778149605.3864784,274274753,2,0,0,1,37931
1778149605.3873289,274274753,2,1,0,1,65326
1778149605.3881855,274274753,2,0,4,8,73901
1778149605.3890247,274274753,2,1,4,8,38168
1778149605.3898976,274274753,2,0,10,20,39949
1778149605.3908095,274274753,2,1,10,21,74921
1778149605.3921716,274274753,2,0,15,30,52979
1778149605.393333,274274753,3,0,1,3,23715
1778149605.3940842,274274753,3,0,4,8,74909
1778149605.3947456,274274753,3,1,4,8,39180
1778149605.3955088,274274753,3,0,8,16,64933
1778149605.3966324,274274753,3,0,10,20,38197
1778149605.3978806,274274753,3,1,10,20,73354
1778149605.3987334,274274753,3,0,12,24,44377
1778149605.3994868,274377498,0,0,1,3,32752
